source;target;weight
multatam;1;-0.0775980879316
furentum;1;-0.0775980879316
dianam;1;-0.0758923752417
threissa;1;-0.0750688519298
tyrrhenique;1;-0.0743657822308
troianosque;1;-0.0742222358015
accam;1;-0.0698895502957
opis;1;-0.069030890779
turbidus;1;-0.0686849494895
lausum;2;0.123231639534
lauso;2;0.107587360126
diu;2;0.0891637152232
rogus;2;-0.0750598710532
soror;2;-0.0734150947149
antoren;2;0.070594856555
adclinis;2;0.066849395816
genitor;2;0.0656335922925
lausoque;2;0.0656059690513
mezentius;2;0.0634117698535
rhaebe;2;0.0632136269721
lausique;2;0.0632136269721
tiberini;2;0.0628306369842
toro;2;-0.061452545767
gradus;2;-0.0604852633022
trunco;2;0.0602292336031
arator;2;0.0593009099652
dardanio;2;0.0587157077589
lausus;2;0.0583305887353
anchisiades;2;0.0575891252015
euryalum;3;0.0996070633407
lausum;3;-0.0846569419883
pallanta;3;0.0741421596042
rogus;3;-0.0707797746647
lauso;3;-0.0675557280317
gradus;3;-0.0622158250591
toro;3;-0.0606225006894
ultor;3;-0.0602310269666
dardaniique;3;-0.059194071827
celerabat;3;-0.059194071827
annam;3;-0.059194071827
lympha;3;-0.0587026179652
rutuli;3;0.0581565958561
turnus;3;0.0579096636739
tyros;3;-0.0574563716275
sidonios;3;-0.0574563716275
karthago;3;-0.0574563716275
exuuiae;3;-0.0570251065319
ter;3;-0.0567930486298
uolcentem;3;0.0560822263924
euryalum;4;-0.193877080057
uolcentem;4;-0.112863443867
euryali;4;-0.10731580947
uolcens;4;-0.0995701453242
messapi;4;-0.0992109059944
euryalus;4;-0.0958037167832
euryale;4;-0.0954572319127
pallanta;4;0.094654998492
ibi;4;-0.0919124936256
uolcente;4;-0.0913783878962
nisus;4;-0.0909410261058
hyrtacus;4;-0.0728027026942
latonia;4;-0.0728027026942
fraus;4;-0.0721636859123
amicum;4;-0.0718389558792
temere;4;-0.0714277431661
transabiit;4;-0.0678619732961
atrox;4;-0.0678619732961
sulmonis;4;-0.0678619732961
tago;4;-0.0678619732961
pallanta;5;-0.16854988754
euandrum;5;-0.124006001589
pyrrhus;5;0.111298324037
priami;5;0.109961313092
latini;5;-0.0947551273528
palla;5;-0.0909879107442
danai;5;0.0800335472683
neoptolemum;5;0.0739261759208
troum;5;-0.0701184753344
teucros;5;-0.0681557670632
pallante;5;-0.0672438169103
creüsa;5;0.0668498813611
ter;5;-0.0666188400613
primitiae;5;-0.0661585088293
pompa;5;-0.066066622308
phrygum;5;-0.0640675515443
pyras;5;-0.0640130086297
saetigerosque;5;-0.0616431706228
felicia;5;-0.0616431706228
latium;5;-0.0601807297879
pyrrhus;6;0.115227083499
priami;6;0.099331656378
neoptolemum;6;0.080849025423
somnus;6;-0.0783962570127
iterum;6;-0.0759662541124
danai;6;0.0718477052616
creüsa;6;0.0681933618115
somnos;6;-0.0660079307145
frondeo;6;-0.0613113171049
erebumque;6;-0.0587541112092
mola;6;-0.0587541112092
laomedonteae;6;-0.0574221962316
hinc;6;-0.0570055392868
reuolsus;6;-0.0558943475636
nomadumque;6;-0.0558586889653
pyra;6;-0.055448254751
aethiopum;6;-0.0550205166899
tyriis;6;-0.0549884698884
hecaten;6;-0.0542199797299
praeterea;6;-0.0538681621924
turnus;7;-0.129136903534
pyrrhus;7;0.105434933617
priami;7;0.0872668949865
lucagus;7;-0.0859773570117
neoptolemum;7;0.0789595883202
currus;7;-0.0718191361799
turnum;7;-0.0698214558405
frater;7;-0.0677616262888
creüsa;7;0.065430834746
dudum;7;-0.0577902223139
laurentia;7;-0.0573487816458
euandrum;7;0.0547508041932
latebras;7;-0.05363695667
latebra;7;-0.05363695667
dardaniis;7;-0.0519094728276
segnis;7;-0.0500430735446
pyra;7;0.0500194461096
turni;7;-0.0499709290592
pilumnusque;7;-0.048518942389
quartus;7;-0.048518942389
lucagus;8;-0.119133192861
coroebus;8;0.0885806354975
danaum;8;0.0821031679697
rhipeus;8;0.0763557033689
laurentia;8;-0.0725196609075
androgeos;8;0.0699698098153
latebras;8;-0.0685097012497
latebra;8;-0.0685097012497
dardaniis;8;-0.0680373665844
panthus;8;0.0669358094423
quartus;8;-0.065868691266
pilumnusque;8;-0.065868691266
ubique;8;0.0625175172217
iuno;8;-0.0600075083947
olympi;8;-0.0568991313638
frater;8;-0.0551948697207
latagum;8;-0.0547949018465
mimanta;8;-0.0547949018465
teucrisque;8;-0.0539145763406
osinius;8;-0.0538784649269
turnus;9;0.0881681538385
intus;9;0.0718096861541
murmur;9;0.0674593836096
troia;9;-0.0664876562187
murranum;9;0.0650815694328
drancis;9;0.0638471982336
italiam;9;-0.0622740613431
anchisae;9;-0.0622317907896
aedes;9;0.0619534778127
lauinia;9;0.0602322630885
ufens;9;0.0597541129217
turne;9;0.0595955350216
adrectasque;9;0.0588788437512
adgnoui;9;0.0588788437512
troiugenas;9;0.0588788437512
latinus;9;0.0584936788988
metisci;9;0.0562641082779
italis;9;0.0531244483497
neoptolemum;9;0.0508763149093
saucius;9;0.0504300078164
danai;10;0.0922601773918
danaum;10;0.0849476042688
danais;10;-0.0757533105188
usque;10;-0.0755835356329
integer;10;-0.0742972288219
pridem;10;-0.0742972288219
creüsam;10;-0.0742972288219
uoluissent;10;-0.0742972288219
urguenti;10;-0.0742972288219
exscidia;10;-0.0742972288219
coroebus;10;0.0716952647099
abnego;10;-0.0698176610576
abnegat;10;-0.0698176610576
soror;10;-0.065704778316
hodie;10;-0.0640233371631
apex;10;-0.06307884581
troia;10;-0.0629733328212
nusquam;10;-0.0623584470905
rhipeus;10;0.0609141705019
idaea;10;-0.0608335036713
coroebus;11;-0.087049919305
troia;11;-0.0845868991425
soror;11;0.0808258359484
rhipeus;11;-0.0750917931683
danaum;11;-0.0750856289697
italiam;11;0.0710857874946
rursus;11;-0.0697754320172
androgeos;11;-0.069610272672
anchisae;11;0.0670798982683
panthus;11;-0.0651572766244
ubique;11;-0.0592680987831
neoptolemum;11;0.0562654582159
ilium;11;-0.055778923827
num;11;0.0551348745802
troianam;11;0.0547287040911
relinquat;11;0.0522230919009
uoluissent;11;-0.0521739246091
urguenti;11;-0.0521739246091
exscidia;11;-0.0521739246091
integer;11;-0.0521739246091
pallanta;12;0.1237477748
pallas;12;0.106061453647
halaesus;12;0.0980431658862
rutulorum;12;0.0962549817737
palla;12;0.0775806333568
turni;12;0.0705225656715
cruento;12;0.0650421818928
anchisae;12;-0.0617515714492
lausus;12;0.0593901374561
arcadibus;12;0.058997053311
alcide;12;0.058997053311
largior;12;0.0566226546324
inreparabile;12;0.0566226546324
troiae;12;0.0556883709995
coroebus;12;-0.0554166021996
halaesi;12;0.0542798583816
abantem;12;0.0542798583816
imaona;12;0.0542798583816
arcadio;12;0.0542798583816
proles;12;0.0540546502284
pallanta;13;-0.100230560872
num;13;-0.0778071274431
soror;13;-0.074547809352
coroebus;13;-0.0690084960066
halaesus;13;-0.0681618499827
relinquat;13;-0.0612390279429
rutulorum;13;-0.060671628057
pallas;13;-0.059442746644
rhipeus;13;-0.0589495090505
troius;13;0.0588864602563
troianam;13;-0.0546339741997
palla;13;-0.054140238925
androgeos;13;-0.0537379301604
nautes;13;0.0515516454356
stygia;13;0.0513809958955
ubique;13;-0.0494892284097
panthus;13;-0.0490831262081
turnus;13;-0.04802312317
antrum;13;0.0479019855241
mortalia;13;-0.0458652631299
nautes;14;-0.14703540639
anchisae;14;-0.14166437756
dorycli;14;-0.0872823404946
ascanius;14;-0.0834678745515
beroen;14;-0.0777993305248
eumelus;14;-0.0777993305248
rhoeteïa;14;-0.0777993305248
uolcanus;14;-0.0737844892106
italasne;14;-0.0735177031949
incepti;14;-0.0735177031949
sicubi;14;-0.0735177031949
acestam;14;-0.0735177031949
seruatae;14;-0.0735177031949
idcirco;14;-0.0735177031949
elysiumque;14;-0.0735177031949
semiusta;14;-0.0735177031949
stuppa;14;-0.0735177031949
acestes;14;-0.0730162770676
beroë;14;-0.0694346078538
amissis;14;-0.0685604323803
ulixes;15;0.132251224921
ithacus;15;0.130503344434
calchas;15;0.0985910972307
fors;15;0.0794493428993
argolica;15;0.0735090968362
calchante;15;0.0735090968362
pelasgae;15;0.0735090968362
spes;15;0.0702590169218
utinam;15;0.0701285672116
machina;15;0.0699740076842
seruataque;15;0.0690493099826
calchanta;15;0.0690493099826
palladium;15;0.0690493099826
graios;15;0.0690493099826
eurypylum;15;0.0690493099826
graiorum;15;0.0690493099826
ithaci;15;0.0690493099826
scitor;15;0.0688365816555
palladis;15;0.066300746524
achiuos;15;0.0662558785248
antoren;16;0.128206615847
ter;16;-0.0802432101812
humo;16;-0.0791249911045
eminus;16;0.0767515085194
troïus;16;-0.0756894861619
pepigit;16;-0.0752827968894
bellipotens;16;-0.0752827968894
eoo;16;-0.0752827968894
mezenti;16;-0.0752827968894
consortem;16;-0.0752827968894
latinique;16;-0.0738505561077
troesque;16;-0.0738505561077
tyrrhenus;16;-0.0726394941325
inscius;16;-0.0724053524197
quadrupes;16;-0.0719402242095
oceanum;16;-0.0708717972921
diu;16;-0.0691366421845
thoraca;16;-0.0658119109661
inguine;16;0.0643463556921
femine;16;0.0643463556921
buten;17;0.143911955324
orsilochum;17;0.121553635829
equo;17;0.07795535696
italides;17;0.0719559776619
tereaque;17;0.0719559776619
impatiens;17;0.0719559776619
penthesilea;17;0.0719559776619
eunaeum;17;0.0719559776619
tusci;17;0.0719559776619
tullaque;17;0.0719559776619
clitio;17;0.0719559776619
morientum;17;0.0719559776619
threiciae;17;0.0719559776619
thermodontis;17;0.0719559776619
amastrum;17;0.0719559776619
tarpeia;17;0.0719559776619
hippotaden;17;0.0719559776619
amazon;17;0.0719559776619
amazones;17;0.0719559776619
iollan;17;0.0719559776619
lauinia;18;-0.116450110964
turno;18;-0.0836660479094
turne;18;-0.0818561292209
quaeso;18;-0.067615277363
orithyia;18;-0.0672535294703
indum;18;-0.0672535294703
monitura;18;-0.0672535294703
thybrina;18;-0.0672535294703
rubor;18;-0.0672535294703
italia;18;-0.0672535294703
pilumno;18;-0.0672535294703
idmon;18;-0.0672535294703
haudquaquam;18;-0.0672535294703
adcenso;18;-0.0666992748657
italas;18;-0.0646198017492
ebur;18;-0.0643359559307
phrygio;18;-0.0641126129104
generum;18;-0.063924156459
rubeo;18;-0.0625290718555
arruns;18;0.0607385590513
temere;19;-0.11587014262
uolcentem;19;0.0926662226362
rutuli;19;0.0911051191695
euryalum;19;-0.0829264772793
cratera;19;-0.0777012984029
magistro;19;-0.0644828738671
equites;19;-0.0626004563577
rhamnetis;19;-0.0622521348737
tiburti;19;-0.0622521348737
tapetas;19;-0.0622521348737
imprudens;19;-0.0622521348737
rhamnetem;19;-0.0613217407643
fadumque;19;-0.0613217407643
rhoetum;19;-0.0613217407643
abarimque;19;-0.0613217407643
herbesumque;19;-0.0613217407643
serranum;19;-0.0613217407643
lamumque;19;-0.0613217407643
rhoetumque;19;-0.0613217407643
tercentum;19;-0.0600414933382
heleno;20;-0.0713359276893
helenus;20;-0.0693484824306
temere;20;0.0646538827272
turno;20;0.0579332890809
iterum;20;-0.0568969175949
mezentius;20;-0.055382856924
andromachen;20;-0.0553404494804
portus;20;-0.0543576022302
uolcentem;20;-0.0520215297552
achates;20;-0.0498078186332
euryalum;20;0.0463323865565
buten;20;0.0455368956257
amens;20;-0.0455207305048
propinquo;20;0.044866948042
lauinia;20;0.0439632739785
signum;20;-0.0433403597009
sibyllae;20;-0.0427748810856
cratera;20;0.0425906317496
cubile;20;-0.0425170233858
hospes;20;-0.0418994214123
eumenidum;21;-0.106367308402
heleno;21;0.0912533607685
helenus;21;0.083182058468
imponit;21;-0.0805482482249
charon;21;-0.0758434084286
sibyllae;21;-0.0736397819384
stygiamque;21;-0.0715455454336
andromachen;21;0.0708513854303
anchisa;21;-0.0678613307166
interpres;21;0.0650631597218
misenus;21;-0.0641376814685
oleum;21;-0.0641376814685
aërio;21;-0.0641376814685
scrupea;21;-0.0641376814685
ulterioris;21;-0.0624324700739
tartarei;21;-0.0624324700739
acherontis;21;-0.0624324700739
submotos;21;-0.0624324700739
chimaera;21;-0.0624324700739
cocyti;21;-0.0624324700739
mezentius;22;-0.113989529057
lycus;22;-0.0954435993609
heleno;22;0.0883248270166
helenor;22;-0.0880330570014
helenus;22;0.0820082858231
andromachen;22;0.0682377597889
phryges;22;-0.0664907431998
turnus;22;-0.0656404717388
signum;22;-0.0619174739009
turris;22;-0.0601268021557
achates;22;-0.0586977585111
portus;22;0.056085084193
martius;22;-0.0554182623029
plumbo;22;-0.0554182623029
emathiona;22;-0.0554182623029
dioxippum;22;-0.0554182623029
sagarim;22;-0.0554182623029
cloniumque;22;-0.0554182623029
hibera;22;-0.0554182623029
promolumque;22;-0.0554182623029
lycus;23;-0.104719246
achates;23;0.0974063320536
helenor;23;-0.096133595926
signum;23;0.0916335568878
turnus;23;-0.0819750542565
phryges;23;-0.0763204956099
euandrus;23;0.0663500942182
hospes;23;0.0654438710076
matutinus;23;0.0651470229703
tyrrhena;23;0.0645832556933
tyrrhenusque;23;0.0634426070038
fulgor;23;0.0614999586584
sagarim;23;-0.0610108969929
idan;23;-0.0610108969929
hibera;23;-0.0610108969929
themillae;23;-0.0610108969929
ityn;23;-0.0610108969929
lucetium;23;-0.0610108969929
symaethia;23;-0.0610108969929
martius;23;-0.0610108969929
parthus;24;0.0994471773834
dareta;24;0.0878932580551
entellus;24;0.0878932580551
iterum;24;-0.0834692119253
mnestheus;24;0.0761111070265
siue;24;0.0721736081345
acestes;24;0.0690843598477
tete;24;0.0667047738976
demittet;24;0.0667047738976
clausumue;24;0.0667047738976
dehiscet;24;0.0667047738976
condicio;24;0.0667047738976
ademptast;24;0.0667047738976
italiam;24;-0.0637785387716
interpres;24;-0.062779110357
num;24;-0.0603886154345
frater;24;0.0601570769947
immortalis;24;0.0588012397544
hyrtacidae;24;0.0585955053701
eurytion;24;0.0585955053701
heleno;25;0.0928985455854
quotiens;25;-0.0882977699071
num;25;-0.0855696674901
lyciae;25;-0.0752708653751
andromachen;25;0.0730567127139
orestes;25;0.0725367007469
helenus;25;0.0682691378459
karthaginis;25;-0.0596908265938
ausonia;25;-0.0556030521605
sponte;25;-0.0549184874934
italiam;25;-0.0544502169929
potestas;25;-0.0541966678754
interpres;25;-0.0538246739094
oceani;25;0.0531795718757
quaeso;25;0.0503538597572
hector;25;0.050119261144
aurora;25;-0.0500419593457
germana;25;0.0495093749561
aethiopum;25;0.0487560817838
hesperidum;25;0.0486489397908
arruns;26;0.144954026861
soractis;26;0.077848625844
gortynia;26;0.0736320951782
cassida;26;0.0736320951782
carbaseos;26;0.0736320951782
turne;26;0.0726960896772
pineus;26;0.0689524507101
collis;26;-0.0674520200316
reducem;26;0.0666181302158
saturnus;26;-0.0659928240825
carmentis;26;-0.0659928240825
lauinia;26;0.0635663279935
lacrumantumque;26;-0.0630320729617
ruentum;26;-0.0630320729617
siue;26;0.0621670392477
ardor;26;0.0610095041535
inglorius;26;0.0605054007433
lycio;26;0.0598316526355
cumque;26;0.0595383059901
virgo;26;0.0595373263513
entellus;27;0.184176982648
dareta;27;0.184176982648
mnestheus;27;0.149227329669
acestes;27;0.131247615904
hyrtacidae;27;0.122784655098
eurytion;27;0.122784655098
caestus;27;0.113539486971
saturnus;27;-0.0924052671281
carmentis;27;-0.0924052671281
monimenta;27;-0.0872910532205
utroque;27;0.0696738516613
erymantho;27;0.0613923275492
subsedit;27;0.0613923275492
entello;27;0.0613923275492
hippocoöntis;27;0.0613923275492
entellum;27;0.0613923275492
artemque;27;0.0613923275492
inlisit;27;0.0613923275492
ualuit;27;0.0607141682356
eryx;27;0.0602018888625
parthus;28;0.116563093967
clausumue;28;0.0786953204598
ademptast;28;0.0786953204598
condicio;28;0.0786953204598
dehiscet;28;0.0786953204598
demittet;28;0.0786953204598
tete;28;0.0786953204598
iuppiter;28;0.0682882722525
immortalis;28;0.0677774709633
iuturna;28;0.0618176006576
uacuum;28;0.0598846687636
lapis;28;0.0598846687636
daedalus;28;-0.0598555161184
torpor;28;0.0582815469837
iuturnae;28;0.0582815469837
iuturnamque;28;0.0582815469837
tartaream;28;0.0582815469837
megaeram;28;0.0582815469837
adrectaeque;28;0.0582815469837
ulterius;28;0.0540781114261
tyro;29;0.0899829004417
ulixi;29;0.0840708399497
saturnus;29;-0.0751546773493
carmentis;29;-0.0751546773493
pachyni;29;0.0743830703062
sicanio;29;0.0743830703062
arethusa;29;0.0743830703062
alpheum;29;0.0743830703062
plemyrium;29;0.0743830703062
helori;29;0.0743830703062
fluctus;29;0.0740731067686
monimenta;29;-0.0605959262566
selinus;29;0.0574774680803
generator;29;0.0574774680803
camerina;29;0.0574774680803
lilybeia;29;0.0574774680803
geloi;29;0.0574774680803
acragas;29;0.0574774680803
phoebea;29;0.0574774680803
thapsumque;29;0.0545098578594
pandarus;30;0.0975194272754
entellus;30;-0.0931580109647
dareta;30;-0.0931580109647
proinde;30;0.0823671869265
crethea;30;0.0810319519257
drance;30;0.0789082489475
achillem;30;0.0774369569517
semel;30;0.0760576270928
acestes;30;-0.0684258693652
saturnus;30;-0.0683825946659
carmentis;30;-0.0683825946659
hyrtacidae;30;-0.0621053406431
eurytion;30;-0.0621053406431
monimenta;30;-0.0602615309952
immania;30;0.0597580908334
caestus;30;-0.0571767592529
armipotens;30;0.0571331867773
tot;30;0.0560703136216
semper;30;0.0550146514898
myrmidonum;30;0.0511264401727
pelias;31;-0.0991172301861
iphitus;31;-0.0991172301861
latinum;31;-0.0727104583299
danaum;31;-0.0726497628808
coluber;31;-0.0715594865525
troes;31;0.0671481396118
priami;31;-0.0593349783697
daunius;31;0.0584277674652
taburno;31;0.0584277674652
duo;31;0.0567222606878
teucris;31;-0.0556553531706
intus;31;-0.0543671071482
entellus;31;-0.053956993492
dareta;31;-0.053956993492
quantus;31;0.0538427505427
achillis;31;-0.05346155824
amens;31;0.052929518693
lucagus;31;-0.0517109855465
discordia;31;-0.0511360360935
tros;31;0.0509988830193
daedalus;32;0.125549184103
phoebe;32;0.109486043466
sibyllae;32;0.10193251592
quoque;32;0.0825898290208
phoebi;32;0.0801055574981
antrum;32;0.0740960543655
totidem;32;0.0707783557639
centum;32;0.0698841329587
tros;32;0.0696585315071
minotaurus;32;0.0689233426833
gnosia;32;0.0689233426833
direxti;32;0.0689233426833
cumarum;32;0.0689233426833
minoïa;32;0.0689233426833
cecropidae;32;0.0689233426833
euboicae;32;0.0689233426833
pergameae;32;0.0689233426833
euboïcis;32;0.0689233426833
androgeo;32;0.0689233426833
pasiphaë;32;0.0689233426833
pelias;33;0.122595155237
iphitus;33;0.122595155237
danaum;33;0.0862820412411
latinum;33;-0.065880013601
eurus;33;0.0622976758666
eois;33;0.0612975776186
danaosque;33;0.0612975776186
achaia;33;0.0612975776186
zephyrusque;33;0.0612975776186
armipotentis;33;0.0612975776186
penelei;33;0.0612975776186
astyanacta;33;0.0612975776186
nereus;33;0.0612975776186
agitator;33;0.0609245800932
exuuiis;33;0.0609245800932
automedon;33;0.0609245800932
bruma;33;0.0609245800932
periphas;33;0.0609245800932
tota;33;0.0607758559079
ilicet;33;0.0605560725682
lucagus;34;0.136066978405
mimanta;34;-0.124431111454
latagum;34;-0.124431111454
mezentius;34;-0.117034149269
semel;34;0.0834544375159
unde;34;-0.0679215053589
currus;34;0.065518710504
cisseis;34;-0.0644043079495
proinde;34;0.0643604037464
drance;34;0.0635132982077
phrygium;34;-0.062215555727
theano;34;-0.062215555727
paridisque;34;-0.062215555727
palmus;34;-0.062215555727
amyco;34;-0.062215555727
euanthen;34;-0.062215555727
dolichaonis;34;-0.062215555727
laurens;34;-0.062215555727
frater;34;0.0605152488287
rupes;34;-0.0582663702524
mezentius;35;0.0766476394189
turnique;35;-0.0706031698356
latagum;35;0.0701157066593
mimanta;35;0.0701157066593
allecto;35;-0.0649198643566
allicio;35;-0.0649198643566
perfidus;35;-0.0640044180272
duo;35;-0.0630323969816
proinde;35;0.061970479756
troes;35;-0.0603399659351
lucagus;35;-0.060010588425
daunius;35;-0.0593141911433
taburno;35;-0.0593141911433
drance;35;0.0590242308773
latinum;35;-0.0584030769811
troianas;35;-0.0535676659769
deserit;35;-0.0505142404582
clipeis;35;-0.0500234665353
umber;35;-0.0497120151332
trepidique;35;-0.0497120151332
crethea;36;-0.132180794373
pandarus;36;-0.104620472408
immania;36;-0.0845871331783
halym;36;-0.0660903971866
noemonaque;36;-0.0660903971866
prytanimque;36;-0.0660903971866
fidelis;36;-0.0660903971866
inarime;36;-0.0660903971866
euboico;36;-0.0660903971866
typhoeo;36;-0.0660903971866
prochyta;36;-0.0660903971866
gygen;36;-0.0660903971866
alcandrumque;36;-0.0660903971866
phegea;36;-0.0660903971866
phalerim;36;-0.0660903971866
haliumque;36;-0.0660903971866
musis;36;-0.0660903971866
musarum;36;-0.0660903971866
lyncea;36;-0.0660903971866
amycum;36;-0.0638364125679
halaesus;37;-0.129551552139
ilo;37;-0.11623899812
turnus;37;0.0952138389548
pallanta;37;0.0945797026525
proles;37;-0.0803798387103
misenum;37;0.0775376887578
arcadas;37;-0.0757164949398
auri;37;0.0684348104717
num;37;0.0653838478283
clonus;37;0.062308266048
eurytides;37;0.062308266048
palla;37;-0.0604294398074
aeneia;37;0.0591217173999
thymbre;37;-0.05811949906
sodalis;37;-0.05811949906
daucia;37;-0.05811949906
rhoeteus;37;-0.05811949906
rhoeti;37;-0.05811949906
lagus;37;-0.05811949906
tyren;37;-0.05811949906
misenum;38;0.145652530817
arbore;38;0.0814591355245
arbor1;38;0.0714449478971
cocytusque;38;0.0699076241612
orpheus;38;0.0699076241612
pollux;38;0.0699076241612
stygios;38;0.0699076241612
stygis;38;0.0699076241612
threïcia;38;0.0699076241612
ramus;38;0.0674542709937
palinure;38;-0.0665828220161
iunoni;38;0.0643696441937
uenere;38;0.0639859816124
hectoris;38;0.0616288541478
facilis;38;0.0594804477052
alter;38;0.0584699896724
cithara;38;0.0583131178261
discolor;38;0.0579762566545
icta;38;0.0579762566545
misene;38;0.0579762566545
dardanus;39;-0.101219143784
fauni;39;-0.0788310641369
siquem;39;-0.07617696104
samothracia;39;-0.07617696104
