source;target;weight
hinc;10;0.000427524577935
euryalus;10;0.000414502961495
linea;10;0.000405851799895
parthus;11;0.000687866092076
latium;11;0.000504864887442
turne;11;0.000480123967992
uenulus;11;0.000471163735248
argiuaque;11;0.000471163735248
aetola;11;0.000471163735248
diomedem;11;0.000471163735248
latinis;11;0.000451303107829
conubis;11;0.000423865783071
repertor;11;0.000423865783071
saturnique;11;0.000423865783071
iuturnam;11;0.000423865783071
ualuisse;11;0.000416386387231
turnum;11;0.000411090494823
troas;11;0.000409861849278
iuppiter;11;0.000390212544962
maerentum;11;0.000384343692753
latinus;11;0.000377017146376
megaeram;11;0.000375436121553
mutare;11;0.000375436121553
securus;12;0.000458588411172
nudo;12;0.000421568503207
seruitio;12;0.000379586857901
andromachen;12;0.000361666974352
tyri;12;0.000356899265714
heus;12;0.000347808849653
diu;12;0.000345601247395
uesta;12;0.000345412131372
currus;12;0.000344607999354
harpalyce;12;0.000342551995142
phthiam;12;0.000342305663991
libyci;12;0.000338975967976
spartanae;12;0.000337180896874
romanosque;12;0.000336906787208
iulius;12;0.000336385284068
hectorea;12;0.000333405644024
pygmalionis;12;0.000328761275452
romanos;12;0.000326219229714
ferocia;12;0.000325458778951
mauortia;12;0.000324444137397
tyro;13;0.000385938638538
hinc;13;0.00030652681127
aquosus;13;0.000241804759391
lyaeo;13;0.00023707256234
sinum;13;0.000226452648173
temere;13;0.000225295902835
phoeboque;13;0.000223896149646
cereri;13;0.000221995307586
lilybeia;13;0.000217323753236
mezentius;13;0.000214999168997
pachyni;13;0.000213163779328
phoebea;13;0.000212359859789
plemyrium;13;0.000211033069656
gaetulae;13;0.000210919686924
equidem;13;0.000207213215438
camerina;13;0.000206542560626
anna;13;0.000206350421306
acragas;13;0.000206002874183
sicanio;13;0.000205582261619
iarbas;13;0.000204518629631
somnus;14;0.000708066465055
somnos;14;0.000696985460727
sychaeo;14;0.000562612496686
mercurio;14;0.000557964945972
iterum;14;0.00052755387049
rursus;14;0.000521874523971
heia;14;0.000520991868475
laomedonteae;14;0.000517933398951
aurora;14;0.000517011907727
sidonia;14;0.000515478414302
irarum;14;0.000513606378815
ouantes;14;0.000511272718574
zephyros;14;0.000508587829164
flauentesque;14;0.000506069072881
nomadumque;14;0.000500431788331
tyriis;14;0.00049899970518
uacuos;14;0.000493454385658
phoenissa;14;0.000467805126989
tithoni;14;0.000462495586688
gratia;14;0.000460391514806
iuturna;15;0.000606653246963
socer;15;0.000535148376561
aconteus;15;0.000528599624883
latinus;15;0.000519136548928
latini;15;0.000466219100097
buten;15;0.000462182555657
ianumque;15;0.0004586309293
adcetera;15;0.0004586309293
troumque;15;0.0004586309293
specimen;15;0.0004586309293
saetigeri;15;0.0004586309293
romae;15;0.0004586309293
laurentum;15;0.0004586309293
latonaeque;15;0.0004586309293
albanus;15;0.0004586309293
uoeanti;15;0.0004586309293
bifrontem;15;0.0004586309293
asilas;15;0.000449682987237
tyrrhenusque;15;0.000423173101618
propter;15;0.000405904315896
atlantis;16;0.000740392224564
arruns;16;0.000725281166703
cyllenius;16;0.000649232128463
camilla;16;0.000642150287226
lausum;16;0.000554979440418
lauso;16;0.00047388563874
genitor;16;0.000436801068224
diu;16;0.000418940055114
teucros;16;0.000403957558096
maeonia;16;0.000400765664051
magalia;16;0.000400765664051
karthagine;16;0.000400765664051
graiumque;16;0.000400765664051
ascanione;16;0.000400765664051
romanas;16;0.000400765664051
cyllenia;16;0.000400765664051
ausoniam;16;0.000400765664051
ideo;16;0.000400765664051
mercurium;16;0.000400765664051
mucro;16;0.000400409074214
amens;17;0.000459106771711
metisci;17;0.000458488292954
misenum;17;0.000457201299993
androgeos;17;0.00042782811167
tros;17;0.00040686635162
adcendere;17;0.000380307875615
danaumque;17;0.00037790814183
panthus;17;0.000377105921133
faune;17;0.000375844422425
huc;17;0.000374794802203
turnus;17;0.000373848990068
adcessit;17;0.000370734565039
arbore;17;0.000367843237947
duo;17;0.000364751020366
iuppiter;17;0.000361852340068
saturnia;17;0.000345791658411
aemulus;17;0.000342208180588
retexunt;17;0.000339428706896
ubique;17;0.000339381250104
interdum;17;0.000339060091571
italiam;18;0.000720723504593
turnum;18;0.000676388309732
num;18;0.00064136085738
polydorum;18;0.000599376144973
lucagus;18;0.000575980173991
turnus;18;0.00053343940074
pallanta;18;0.000533090923637
tellus;18;0.000520971538008
latebra;18;0.000516659320735
pius;18;0.000512968227796
latebras;18;0.000504334710634
iuno;18;0.000494788639648
quotiens;18;0.000492129014812
imago;18;0.000490482271237
troiane;18;0.000488131106632
ter;18;0.000486444182285
equidem;18;0.000482653267336
euandrum;18;0.000476410766764
seruata;18;0.000458684538549
rite;18;0.000449084283177
pallantis;19;0.000572211810409
funus;19;0.000566371103863
humo;19;0.000471554632553
pepigit;19;0.000469911778627
eoo;19;0.000468977373612
bellipotens;19;0.00043785999407
mezenti;19;0.000436772681479
consortem;19;0.000433399960051
oceanum;19;0.000425326703533
thoraca;19;0.00041737066548
euandro;19;0.000416992635343
tyrrhenus;19;0.000401572272846
euandre;19;0.000395077547487
maestus;19;0.000394618779328
expectatique;19;0.000394565764626
tumulo;19;0.000394049911084
praesidium;19;0.000392469116834
texunt;19;0.000392009241638
sex;19;0.000379829518225
sunt;19;0.000351040632414
lucagus;20;0.000817461875949
euryalum;20;0.000625157977105
uolcente;20;0.000528938024187
hinc;20;0.000497026989643
currus;20;0.00047810651169
duo;20;0.000449804202698
olim;20;0.000418617439299
frater;20;0.000417758601393
procul;20;0.000400319639085
simul;20;0.000390844145987
huc;20;0.000388177597955
illic;20;0.000385063148137
equos;20;0.000371757003245
temere;20;0.000366805633654
hasta;20;0.000359843855402
turnum;20;0.000358613790811
deserit;20;0.000354679789672
clipeis;20;0.000353365491889
rutuli;20;0.00035312910074
qualis;20;0.000352686569838
arruns;21;0.00113127302394
camilla;21;0.000533528073109
phrygiis;21;0.00043426855189
tiburtum;21;0.00043426855189
cybelo;21;0.00043426855189
maeonidae;21;0.00043426855189
lycio;21;0.000401127593129
chloreus;21;0.000401127593129
exemplum;21;0.000401127593129
circumeo;21;0.000401127593129
camillam;21;0.000387525245675
pineus;21;0.000377613708682
carbaseos;21;0.000377613708682
cassida;21;0.000377613708682
squamis;21;0.000377613708682
gortynia;21;0.000377613708682
reducem;21;0.000359374922942
soractis;21;0.000359374922942
inglorius;21;0.000344472749921
aureus;21;0.000338367965917
turnus;22;0.000695011309485
helenor;22;0.00065159942026
lycus;22;0.000598322259984
camilla;22;0.000581265777552
turris;22;0.000428722071512
mezentius;22;0.000420191744388
pars;22;0.000400372466856
intus;22;0.000378365699072
laurentiaque;22;0.000375734641765
vallo;22;0.000375722359263
camillam;22;0.000367232898167
calliope;22;0.000357818017218
maeonio;22;0.000357818017218
licymnia;22;0.000357818017218
etruscam;22;0.000357818017218
tinguat;22;0.000354484764522
poenorum;22;0.000346971816619
hibero;22;0.000343776563225
implacabilis;22;0.000341341547923
antoren;22;0.000335732737903
lucagus;23;0.000808954012755
lausum;23;0.000684187931527
frater;23;0.000629023176308
eminus;23;0.000625917714008
diu;23;0.000621578735985
lauso;23;0.000595862899179
tarchon;23;0.000532095596762
currus;23;0.000525501179706
caesar;23;0.000507585379177
