source;target;weight
q-proinde;35;-0.061970197309
q-troes;35;0.0603393856611
q-lucagus;35;0.0600128160254
q-daunius;35;0.0593142842017
q-taburno;35;0.0593142842017
q-drance;35;-0.0590235682502
q-latinum;35;0.0584023781636
q-troianas;35;0.0535682633308
q-deserit;35;0.0505135112769
q-clipeis;35;0.0500238207016
q-retexunt;35;0.049711974304
q-pinnae;35;0.049711974304
q-crethea;36;0.132180796584
q-pandarus;36;0.104620751255
q-immania;36;0.0845872927159
q-musis;36;0.0660903982922
q-typhoeo;36;0.0660903982922
q-halym;36;0.0660903982922
q-haliumque;36;0.0660903982922
q-prytanimque;36;0.0660903982922
q-gygen;36;0.0660903982922
q-prochyta;36;0.0660903982922
q-fidelis;36;0.0660903982922
q-euboico;36;0.0660903982922
q-lyncea;36;0.0660903982922
q-phalerim;36;0.0660903982922
q-phegea;36;0.0660903982922
q-alcandrumque;36;0.0660903982922
q-musarum;36;0.0660903982922
q-noemonaque;36;0.0660903982922
q-inarime;36;0.0660903982922
q-amycum;36;0.0638360721027
q-halaesus;37;-0.129551213291
q-ilo;37;-0.116238926368
q-turnus;37;0.095209476664
q-pallanta;37;0.0945817053244
q-proles;37;-0.0803796683404
q-misenum;37;0.0775376243785
q-arcadas;37;-0.0757167781174
q-auri;37;0.0684344020854
q-num;37;0.0653829610696
q-eurytides;37;0.0623080929941
q-clonus;37;0.0623080929941
q-palla;37;-0.0604293993661
q-aeneia;37;0.0591215515636
q-thymberque;37;-0.0581194631838
q-lagus;37;-0.0581194631838
q-laride;37;-0.0581194631838
q-laridum;37;-0.0581194631838
q-sodalis;37;-0.0581194631838
q-rhoeti;37;-0.0581194631838
q-teuthra;37;-0.0581194631838
q-misenum;38;0.145652616102
q-arbore;38;0.0814585718972
q-arbor1;38;0.0714412003602
q-stygios;38;0.0699075806975
q-stygis;38;0.0699075806975
q-pollux;38;0.0699075806975
q-threïcia;38;0.0699075806975
q-orpheus;38;0.0699075806975
q-cocytusque;38;0.0699075806975
q-ramus;38;0.0674519244638
q-palinure;38;-0.0665825234759
q-iunoni;38;0.0643699530693
q-uenere;38;0.0639860065618
q-hectoris;38;0.0616296812503
q-facilis;38;0.0594824728552
q-alter;38;0.0584699901574
q-cithara;38;0.0583130376631
q-icta;38;0.0579764137798
q-discolor;38;0.0579764137798
q-misene;38;0.0579764137798
q-dardanus;39;-0.10121854139
q-fauni;39;-0.0788311266302
q-siquem;39;-0.076176916714
q-auruncos;39;-0.076176916714
q-idaeos;39;-0.076176916714
q-samothracia;39;-0.076176916714
q-numici;39;-0.076176916714
q-samum;39;-0.076176916714
q-threiciamque;39;-0.076176916714
q-tiaras;39;-0.076176916714
q-iliadumque;39;-0.076176916714
q-saturni;39;-0.076176916714
q-europae;39;-0.076176916714
q-idaeas;39;-0.076176916714
q-oceano;39;-0.0731976637543
q-ilionei;39;-0.0717761063178
q-corythi;39;-0.0707046398056
q-tyrrhenum;39;-0.0662256355385
q-phrygiae;39;-0.0652253159811
q-ioue;39;-0.0648264258668
q-italiam;40;0.115141146108
q-quotiens;40;0.0950230492751
q-necesse;40;-0.0748559083455
q-karthaginis;40;0.0724597465087
q-sol;40;-0.0709591888522
q-hecate;40;-0.0693915202301
q-lyciae;40;0.0664047119183
q-terminus;40;-0.0652072445238
q-heu;40;0.0604784156392
q-extorris;40;-0.0593309238229
q-num;40;0.0580596771375
q-imprecor;40;-0.0548136404274
q-dardanios;40;-0.0548136404274
q-cyllenius;40;0.053584701863
q-nomadumque;40;0.0535769119941
q-supra;40;0.0535612597926
q-rursus;40;0.0531198121581
q-praeterea;40;-0.0508054578186
q-libycaeque;40;0.0503135746366
q-dissimulo;40;0.0503135746366
q-lucagus;41;0.0722041309359
q-antoren;41;0.0621135430134
q-euandro;41;0.060205149208
q-tisiphone;41;0.0593799526296
q-mezentius;41;0.0585147955548
q-exsomnis;41;0.0569183962609
q-roseïs;41;0.0569183962609
q-rhadamanthus;41;0.0569183962609
q-tartareus;41;0.0569183962609
q-tisiphoneque;41;0.0569183962609
q-menelaum;41;0.0569183962609
q-elysium;41;0.0569183962609
q-deiphobus;41;0.0569183962609
q-aeolides;41;0.0569183962609
q-fauni;41;-0.0564397933485
q-pallantis;41;0.0501868510484
q-turnus;41;-0.0477932488041
q-iterum;41;-0.0477917433213
q-lauso;41;-0.0472979700891
q-dardanus;41;-0.0461692579718
q-mezentius;42;-0.102922746336
q-lucagus;42;-0.089090136996
q-antoren;42;-0.0814511008873
q-euandro;42;-0.0801515325999
q-pallantis;42;-0.069091051084
q-ter;42;0.063199979238
q-tisiphoneque;42;0.061382202646
q-roseïs;42;0.061382202646
q-elysium;42;0.061382202646
q-deiphobus;42;0.061382202646
q-aeolides;42;0.061382202646
q-menelaum;42;0.061382202646
q-rhadamanthus;42;0.061382202646
q-exsomnis;42;0.061382202646
q-tartareus;42;0.061382202646
q-poena;42;0.0563874862025
q-rupes;42;0.0558015439254
q-auernis;42;0.0557631598731
q-gnosius;42;0.0535397183297
q-humo;42;-0.0528140039688
q-euandrus;43;-0.0778915890693
q-matutinus;43;0.0726705104225
q-ascanio;43;-0.0726692662357
q-tyrrheni;43;-0.0698061018802
q-quadrupedante;43;-0.0620604165268
q-tarcho;43;-0.0620604165268
q-siluano;43;-0.0620604165268
q-pulueream;43;-0.0620604165268
q-prope;43;-0.0620604165268
q-pelasgos;43;-0.0620604165268
q-lucifer;43;-0.0620604165268
q-caeritis;43;-0.0620604165268
q-caesar;43;-0.0596058495091
q-oceani;43;-0.056951561393
q-tartareus;43;0.053252471575
q-deiphobus;43;0.053252471575
q-elysium;43;0.053252471575
q-exsomnis;43;0.053252471575
q-menelaum;43;0.053252471575
q-rhadamanthus;43;0.053252471575
q-tyro;44;-0.162380363101
q-fluctus;44;0.104464728588
q-pudor;44;-0.084386615685
q-cereri;44;-0.0811901815504
q-gaetulae;44;-0.0811901815504
q-phoeboque;44;-0.0811901815504
q-aquosus;44;-0.0811901815504
q-barcaei;44;-0.0811901815504
q-numidae;44;-0.0811901815504
q-lyaeo;44;-0.0811901815504
q-iunone;44;-0.0811901815504
q-iarbas;44;-0.0807752951948
q-punica;44;-0.0786159297452
q-libyae;44;-0.0778650473603
q-forsan;44;-0.0751643448762
q-syrtis;44;-0.067555397755
q-erebi;44;-0.0587182224369
q-pantagiae;44;0.0573402503628
q-scyllam;44;0.0573402503628
q-charybdin;44;0.0573402503628
q-serestum;45;0.0828042695756
q-sergestumque;45;0.0828042695756
q-mnesthea;45;0.0828042695756
q-cyllenius;45;0.0774912339495
q-iuturna;45;0.0772778598041
q-atlantis;45;0.0708874915215
q-adcendit;45;0.0631298675773
q-amens;45;0.0594682556646
q-exscidioque;45;-0.055678293123
q-utrimque;45;-0.055678293123
q-saces;45;-0.055678293123
q-dardanidis;45;0.0514331274762
q-nympha;45;0.0507416702985
q-lenaeum;45;0.0502449777437
q-maurusia;45;0.0502449777437
q-troianus;45;0.0502034021915
q-huc;45;0.0496688736708
q-pingue;45;0.0491252001875
q-genetrix;45;0.0490598423495
q-italum;45;-0.0490078776239
q-palinure;46;-0.134250902378
q-anchisiade;46;-0.0850474772819
q-aqua;46;-0.0843654309284
q-oronten;46;-0.0811341379466
q-leucaspim;46;-0.0745907813201
q-stygias;46;-0.0745907813201
q-uelinos;46;-0.0745907813201
q-libyco;46;-0.0745907813201
q-palinurus;46;-0.0745713829625
q-fluctus;46;-0.0704063699263
q-anchisa;46;-0.0692622546966
q-sibyllae;46;0.068921885086
q-cortina;46;-0.0674133647416
q-nuper;46;-0.0665978985554
q-stygiamque;46;-0.066533336692
q-sublimis;46;-0.0659475182583
q-saltem;46;-0.0654178797114
q-gubernator;46;-0.0604032802684
q-imponit;46;0.0555675307047
q-euandrus;46;0.0528233474497
q-cyllenius;47;0.102068441528
q-atlantis;47;0.0919114377436
q-troianus;47;0.0710068842022
q-lenaeum;47;0.0701665070228
q-maurusia;47;0.0701665070228
q-centum;47;0.0655802536931
q-romanaque;47;0.0622802728945
q-euanuit;47;0.0622802728945
q-laena;47;0.0622802728945
q-uxorius;47;0.0622802728945
q-tyrioque;47;0.0622802728945
q-scilicet;47;-0.057973281087
q-italiae;47;0.0577234139328
q-tyrii;47;0.0571737279052
q-aqua;47;0.0566636410464
q-italos;47;-0.0542689534884
q-ioui;47;0.0534671972752
q-libycis;47;0.0529969690964
q-tantarum;47;0.0510342207638
q-nympha;47;0.0506223814333
q-caesar;48;0.0911992615701
q-fluctus;48;0.0774137077076
q-iuppiter;48;-0.0662018527725
q-euandrus;48;-0.0655213953958
q-neu;48;-0.0583454303046
q-cloanthus;48;0.0536996099524
q-catonem;48;0.0536573357477
q-catilina;48;0.0536573357477
q-actia;48;0.0536573357477
q-agrippa;48;0.0536573357477
q-delphines;48;0.0536573357477
q-leucaten;48;0.0536573357477
q-tartareas;48;0.0536573357477
q-creatrix;48;-0.0534428930036
q-uortex;48;0.0519743286642
q-adcendit;48;-0.0499267751744
q-aqua;48;-0.0496145757919
q-intus;48;-0.0489793152428
q-remus1;48;0.0482577366522
q-sergestus;48;0.0455773171764
q-uixet;49;0.0972512360395
q-euandrum;49;0.0912257921667
q-latinis;49;-0.0884368285711
q-tarchon;49;-0.0750632285772
q-maerentum;49;-0.0723036166616
q-praediuitis;49;-0.0699982511385
q-latino;49;0.069827926827
q-partim;49;-0.0695702453876
q-ualuisse;49;-0.069387498471
q-tunc;49;-0.0690591616736
q-insuper;49;0.0686266561074
q-pars;49;-0.0679008813311
q-umectat;49;0.0673966950536
q-aethon;49;0.0673966950536
q-sparsuros;49;0.0634264807774
q-diomedis;49;-0.0604898053474
q-pinus;49;0.0597132439864
q-praecipuus;49;-0.059569010495
q-rutulo;49;0.0592892528566
q-troiane;49;0.0589057523709
